Rows: 1000 Columns: 1000
Too large to print!
Number of tripods: 5000
Optimal placement:
location: (999,318), orientation: NORTH, sum: 27
location: (25,322), orientation: EAST, sum: 27
location: (24,844), orientation: SOUTH, sum: 27
location: (24,610), orientation: SOUTH, sum: 27
location: (24,567), orientation: SOUTH, sum: 27
location: (24,508), orientation: SOUTH, sum: 27
location: (24,250), orientation: WEST, sum: 27
location: (24,9), orientation: WEST, sum: 27
location: (23,621), orientation: WEST, sum: 27
location: (23,357), orientation: SOUTH, sum: 27
location: (23,269), orientation: WEST, sum: 27
location: (23,63), orientation: EAST, sum: 27
location: (22,699), orientation: WEST, sum: 27
location: (22,528), orientation: EAST, sum: 27
location: (22,484), orientation: EAST, sum: 27
location: (21,772), orientation: SOUTH, sum: 27
location: (21,567), orientation: EAST, sum: 27
location: (21,511), orientation: WEST, sum: 27
location: (20,939), orientation: EAST, sum: 27
location: (20,866), orientation: EAST, sum: 27
location: (20,847), orientation: WEST, sum: 27
location: (20,533), orientation: NORTH, sum: 27
location: (20,475), orientation: WEST, sum: 27
location: (20,474), orientation: EAST, sum: 27
location: (20,351), orientation: NORTH, sum: 27
location: (19,940), orientation: SOUTH, sum: 27
location: (19,563), orientation: WEST, sum: 27
location: (19,534), orientation: SOUTH, sum: 27
location: (19,99), orientation: NORTH, sum: 27
location: (19,62), orientation: NORTH, sum: 27
location: (19,17), orientation: WEST, sum: 27
location: (18,368), orientation: SOUTH, sum: 27
location: (17,617), orientation: WEST, sum: 27
location: (17,331), orientation: SOUTH, sum: 27
location: (16,703), orientation: WEST, sum: 27
location: (16,623), orientation: EAST, sum: 27
location: (16,527), orientation: NORTH, sum: 27
location: (16,461), orientation: WEST, sum: 27
location: (16,427), orientation: EAST, sum: 27
location: (15,761), orientation: NORTH, sum: 27
location: (15,710), orientation: SOUTH, sum: 27
location: (15,618), orientation: EAST, sum: 27
location: (15,526), orientation: SOUTH, sum: 27
location: (15,428), orientation: SOUTH, sum: 27
location: (15,324), orientation: NORTH, sum: 27
location: (15,78), orientation: NORTH, sum: 27
location: (14,948), orientation: NORTH, sum: 27
location: (14,762), orientation: SOUTH, sum: 27
location: (14,610), orientation: WEST, sum: 27
location: (14,412), orientation: SOUTH, sum: 27
location: (14,335), orientation: WEST, sum: 27
location: (14,168), orientation: WEST, sum: 27
location: (13,977), orientation: NORTH, sum: 27
location: (13,949), orientation: SOUTH, sum: 27
location: (13,334), orientation: EAST, sum: 27
location: (13,282), orientation: SOUTH, sum: 27
location: (13,256), orientation: SOUTH, sum: 27
location: (13,208), orientation: WEST, sum: 27
location: (12,918), orientation: EAST, sum: 27
location: (12,347), orientation: NORTH, sum: 27
location: (12,274), orientation: NORTH, sum: 27
location: (12,255), orientation: WEST, sum: 27
location: (12,236), orientation: SOUTH, sum: 27
location: (12,148), orientation: EAST, sum: 27
location: (11,892), orientation: NORTH, sum: 27
location: (11,700), orientation: WEST, sum: 27
location: (11,473), orientation: NORTH, sum: 27
location: (11,275), orientation: WEST, sum: 27
location: (11,273), orientation: EAST, sum: 27
location: (11,81), orientation: EAST, sum: 27
location: (11,52), orientation: WEST, sum: 27
location: (10,961), orientation: NORTH, sum: 27
location: (10,728), orientation: WEST, sum: 27
location: (10,652), orientation: WEST, sum: 27
location: (10,303), orientation: EAST, sum: 27
location: (10,274), orientation: SOUTH, sum: 27
location: (10,189), orientation: NORTH, sum: 27
location: (9,955), orientation: NORTH, sum: 27
location: (9,938), orientation: SOUTH, sum: 27
location: (9,908), orientation: WEST, sum: 27
location: (9,721), orientation: SOUTH, sum: 27
location: (9,559), orientation: EAST, sum: 27
location: (9,304), orientation: SOUTH, sum: 27
location: (8,956), orientation: WEST, sum: 27
location: (8,560), orientation: SOUTH, sum: 27
location: (8,558), orientation: NORTH, sum: 27
location: (7,957), orientation: NORTH, sum: 27
location: (7,890), orientation: WEST, sum: 27
location: (7,867), orientation: SOUTH, sum: 27
location: (7,687), orientation: EAST, sum: 27
location: (7,607), orientation: NORTH, sum: 27
location: (7,464), orientation: NORTH, sum: 27
location: (7,406), orientation: EAST, sum: 27
location: (7,63), orientation: WEST, sum: 27
location: (6,928), orientation: SOUTH, sum: 27
location: (6,891), orientation: NORTH, sum: 27
location: (6,654), orientation: NORTH, sum: 27
location: (6,473), orientation: WEST, sum: 27
location: (6,197), orientation: NORTH, sum: 27
location: (6,161), orientation: SOUTH, sum: 27
location: (5,988), orientation: NORTH, sum: 27
location: (5,983), orientation: WEST, sum: 27
location: (5,937), orientation: EAST, sum: 27
location: (5,501), orientation: WEST, sum: 27
location: (4,987), orientation: SOUTH, sum: 27
location: (4,892), orientation: NORTH, sum: 27
location: (4,890), orientation: EAST, sum: 27
location: (4,749), orientation: WEST, sum: 27
location: (4,660), orientation: SOUTH, sum: 27
location: (4,609), orientation: NORTH, sum: 27
location: (4,539), orientation: NORTH, sum: 27
location: (4,538), orientation: WEST, sum: 27
location: (4,536), orientation: NORTH, sum: 27
location: (4,329), orientation: NORTH, sum: 27
location: (4,123), orientation: EAST, sum: 27
location: (3,891), orientation: SOUTH, sum: 27
location: (3,537), orientation: SOUTH, sum: 27
location: (3,485), orientation: SOUTH, sum: 27
location: (3,338), orientation: NORTH, sum: 27
location: (3,328), orientation: SOUTH, sum: 27
location: (3,224), orientation: WEST, sum: 27
location: (2,409), orientation: NORTH, sum: 27
location: (2,6), orientation: EAST, sum: 27
location: (1,794), orientation: NORTH, sum: 27
location: (1,7), orientation: WEST, sum: 27
location: (0,611), orientation: SOUTH, sum: 27
location: (999,812), orientation: NORTH, sum: 26
location: (999,137), orientation: NORTH, sum: 26
location: (999,29), orientation: NORTH, sum: 26
location: (998,846), orientation: WEST, sum: 26
location: (998,830), orientation: EAST, sum: 26
location: (998,773), orientation: WEST, sum: 26
location: (998,622), orientation: NORTH, sum: 26
location: (998,321), orientation: NORTH, sum: 26
location: (998,319), orientation: SOUTH, sum: 26
location: (998,236), orientation: WEST, sum: 26
location: (998,59), orientation: SOUTH, sum: 26
location: (998,43), orientation: WEST, sum: 26
location: (997,811), orientation: EAST, sum: 26
location: (997,737), orientation: NORTH, sum: 26
location: (997,698), orientation: SOUTH, sum: 26
location: (997,594), orientation: NORTH, sum: 26
location: (997,562), orientation: EAST, sum: 26
location: (997,364), orientation: WEST, sum: 26
location: (997,363), orientation: SOUTH, sum: 26
location: (997,173), orientation: NORTH, sum: 26
location: (996,878), orientation: NORTH, sum: 26
location: (996,750), orientation: SOUTH, sum: 26
location: (996,748), orientation: SOUTH, sum: 26
location: (996,738), orientation: SOUTH, sum: 26
location: (996,736), orientation: EAST, sum: 26
location: (996,717), orientation: NORTH, sum: 26
location: (996,672), orientation: NORTH, sum: 26
location: (996,617), orientation: EAST, sum: 26
location: (996,534), orientation: NORTH, sum: 26
location: (996,511), orientation: EAST, sum: 26
location: (996,497), orientation: WEST, sum: 26
location: (996,321), orientation: SOUTH, sum: 26
location: (996,262), orientation: EAST, sum: 26
location: (996,93), orientation: EAST, sum: 26
location: (996,86), orientation: NORTH, sum: 26
location: (995,850), orientation: WEST, sum: 26
location: (995,846), orientation: EAST, sum: 26
location: (995,760), orientation: SOUTH, sum: 26
location: (995,737), orientation: WEST, sum: 26
location: (995,587), orientation: EAST, sum: 26
location: (995,533), orientation: SOUTH, sum: 26
location: (995,460), orientation: NORTH, sum: 26
location: (995,453), orientation: WEST, sum: 26
location: (995,444), orientation: WEST, sum: 26
location: (995,160), orientation: EAST, sum: 26
location: (995,34), orientation: SOUTH, sum: 26
location: (994,736), orientation: EAST, sum: 26
location: (994,695), orientation: NORTH, sum: 26
location: (994,665), orientation: WEST, sum: 26
location: (994,661), orientation: WEST, sum: 26
location: (994,549), orientation: NORTH, sum: 26
location: (994,541), orientation: NORTH, sum: 26
location: (993,986), orientation: EAST, sum: 26
location: (993,878), orientation: NORTH, sum: 26
location: (993,649), orientation: EAST, sum: 26
location: (993,548), orientation: SOUTH, sum: 26
location: (993,501), orientation: SOUTH, sum: 26
location: (993,432), orientation: SOUTH, sum: 26
location: (993,427), orientation: WEST, sum: 26
location: (993,318), orientation: NORTH, sum: 26
location: (993,256), orientation: NORTH, sum: 26
location: (993,217), orientation: NORTH, sum: 26
location: (992,987), orientation: WEST, sum: 26
location: (992,986), orientation: WEST, sum: 26
location: (992,920), orientation: NORTH, sum: 26
location: (992,841), orientation: EAST, sum: 26
location: (992,808), orientation: WEST, sum: 26
location: (992,789), orientation: EAST, sum: 26
location: (992,717), orientation: NORTH, sum: 26
location: (992,713), orientation: NORTH, sum: 26
location: (992,502), orientation: EAST, sum: 26
location: (992,419), orientation: EAST, sum: 26
location: (992,391), orientation: SOUTH, sum: 26
location: (992,80), orientation: NORTH, sum: 26
location: (992,47), orientation: NORTH, sum: 26
location: (991,985), orientation: EAST, sum: 26
location: (991,870), orientation: EAST, sum: 26
location: (991,842), orientation: NORTH, sum: 26
location: (991,784), orientation: EAST, sum: 26
location: (991,748), orientation: EAST, sum: 26
location: (991,482), orientation: SOUTH, sum: 26
location: (991,295), orientation: SOUTH, sum: 26
location: (991,180), orientation: WEST, sum: 26
location: (991,136), orientation: WEST, sum: 26
location: (991,48), orientation: SOUTH, sum: 26
location: (990,920), orientation: SOUTH, sum: 26
location: (990,869), orientation: NORTH, sum: 26
location: (990,854), orientation: EAST, sum: 26
location: (990,785), orientation: SOUTH, sum: 26
location: (990,749), orientation: WEST, sum: 26
location: (990,678), orientation: EAST, sum: 26
location: (990,668), orientation: NORTH, sum: 26
location: (990,637), orientation: WEST, sum: 26
location: (990,523), orientation: SOUTH, sum: 26
location: (990,449), orientation: NORTH, sum: 26
location: (990,414), orientation: SOUTH, sum: 26
location: (990,373), orientation: WEST, sum: 26
location: (990,365), orientation: NORTH, sum: 26
location: (989,869), orientation: NORTH, sum: 26
location: (989,707), orientation: NORTH, sum: 26
location: (989,554), orientation: EAST, sum: 26
location: (989,476), orientation: WEST, sum: 26
location: (989,372), orientation: SOUTH, sum: 26
location: (989,364), orientation: SOUTH, sum: 26
location: (989,324), orientation: NORTH, sum: 26
location: (989,193), orientation: WEST, sum: 26
location: (988,267), orientation: WEST, sum: 26
location: (988,132), orientation: WEST, sum: 26
location: (988,41), orientation: WEST, sum: 26
location: (988,25), orientation: WEST, sum: 26
location: (987,726), orientation: EAST, sum: 26
location: (987,645), orientation: NORTH, sum: 26
location: (987,637), orientation: WEST, sum: 26
location: (987,588), orientation: EAST, sum: 26
location: (987,571), orientation: WEST, sum: 26
location: (987,570), orientation: EAST, sum: 26
location: (987,549), orientation: WEST, sum: 26
location: (987,410), orientation: WEST, sum: 26
location: (987,324), orientation: WEST, sum: 26
location: (987,266), orientation: EAST, sum: 26
location: (987,211), orientation: NORTH, sum: 26
location: (987,174), orientation: WEST, sum: 26
location: (987,89), orientation: EAST, sum: 26
location: (987,2), orientation: NORTH, sum: 26
location: (986,899), orientation: NORTH, sum: 26
location: (986,810), orientation: NORTH, sum: 26
location: (986,772), orientation: EAST, sum: 26
location: (986,721), orientation: SOUTH, sum: 26
location: (986,702), orientation: WEST, sum: 26
location: (986,573), orientation: EAST, sum: 26
location: (986,570), orientation: SOUTH, sum: 26
location: (986,487), orientation: SOUTH, sum: 26
location: (986,416), orientation: SOUTH, sum: 26
location: (985,893), orientation: EAST, sum: 26
location: (985,868), orientation: NORTH, sum: 26
location: (985,835), orientation: SOUTH, sum: 26
location: (985,830), orientation: NORTH, sum: 26
location: (985,809), orientation: EAST, sum: 26
location: (985,785), orientation: WEST, sum: 26
location: (985,277), orientation: EAST, sum: 26
location: (985,256), orientation: WEST, sum: 26
location: (985,177), orientation: NORTH, sum: 26
location: (985,123), orientation: NORTH, sum: 26
location: (985,121), orientation: NORTH, sum: 26
location: (984,875), orientation: NORTH, sum: 26
location: (984,849), orientation: WEST, sum: 26
location: (984,743), orientation: NORTH, sum: 26
location: (984,688), orientation: WEST, sum: 26
location: (984,459), orientation: SOUTH, sum: 26
location: (984,375), orientation: SOUTH, sum: 26
location: (984,197), orientation: WEST, sum: 26
location: (984,178), orientation: SOUTH, sum: 26
location: (983,887), orientation: WEST, sum: 26
location: (983,744), orientation: WEST, sum: 26
location: (983,696), orientation: NORTH, sum: 26
location: (983,668), orientation: WEST, sum: 26
location: (983,580), orientation: WEST, sum: 26
location: (983,573), orientation: SOUTH, sum: 26
location: (983,550), orientation: NORTH, sum: 26
location: (983,524), orientation: EAST, sum: 26
location: (983,432), orientation: NORTH, sum: 26
location: (983,430), orientation: NORTH, sum: 26
location: (983,366), orientation: SOUTH, sum: 26
location: (983,68), orientation: WEST, sum: 26
location: (983,46), orientation: EAST, sum: 26
location: (983,11), orientation: EAST, sum: 26
location: (982,983), orientation: WEST, sum: 26
location: (982,743), orientation: EAST, sum: 26
location: (982,697), orientation: SOUTH, sum: 26
location: (982,683), orientation: SOUTH, sum: 26
location: (982,574), orientation: EAST, sum: 26
location: (982,493), orientation: NORTH, sum: 26
location: (982,405), orientation: WEST, sum: 26
location: (982,365), orientation: WEST, sum: 26
location: (981,942), orientation: NORTH, sum: 26
location: (981,940), orientation: EAST, sum: 26
location: (981,807), orientation: EAST, sum: 26
location: (981,492), orientation: EAST, sum: 26
location: (981,364), orientation: SOUTH, sum: 26
location: (981,295), orientation: EAST, sum: 26
location: (981,41), orientation: NORTH, sum: 26
location: (980,941), orientation: NORTH, sum: 26
location: (980,644), orientation: NORTH, sum: 26
location: (980,595), orientation: EAST, sum: 26
location: (980,449), orientation: WEST, sum: 26
location: (980,429), orientation: WEST, sum: 26
location: (980,344), orientation: WEST, sum: 26
location: (980,322), orientation: EAST, sum: 26
location: (980,42), orientation: WEST, sum: 26
location: (980,4), orientation: SOUTH, sum: 26
location: (979,972), orientation: NORTH, sum: 26
location: (979,882), orientation: EAST, sum: 26
location: (979,735), orientation: EAST, sum: 26
location: (979,725), orientation: NORTH, sum: 26
location: (979,627), orientation: WEST, sum: 26
location: (979,358), orientation: EAST, sum: 26
location: (979,301), orientation: WEST, sum: 26
location: (979,248), orientation: NORTH, sum: 26
location: (979,51), orientation: EAST, sum: 26
location: (978,991), orientation: SOUTH, sum: 26
location: (978,947), orientation: WEST, sum: 26
location: (978,539), orientation: EAST, sum: 26
location: (978,175), orientation: WEST, sum: 26
location: (978,148), orientation: NORTH, sum: 26
location: (978,78), orientation: EAST, sum: 26
location: (978,30), orientation: EAST, sum: 26
location: (977,993), orientation: NORTH, sum: 26
location: (977,946), orientation: EAST, sum: 26
location: (977,579), orientation: WEST, sum: 26
location: (977,269), orientation: NORTH, sum: 26
location: (977,171), orientation: WEST, sum: 26
location: (977,151), orientation: NORTH, sum: 26
location: (977,149), orientation: SOUTH, sum: 26
location: (977,85), orientation: WEST, sum: 26
location: (977,77), orientation: NORTH, sum: 26
location: (977,73), orientation: EAST, sum: 26
location: (977,31), orientation: WEST, sum: 26
location: (976,992), orientation: EAST, sum: 26
location: (976,632), orientation: WEST, sum: 26
location: (976,333), orientation: EAST, sum: 26
location: (976,293), orientation: WEST, sum: 26
location: (976,176), orientation: SOUTH, sum: 26
location: (976,76), orientation: NORTH, sum: 26
location: (976,46), orientation: SOUTH, sum: 26
location: (976,30), orientation: EAST, sum: 26
location: (975,968), orientation: EAST, sum: 26
location: (975,824), orientation: NORTH, sum: 26
location: (975,746), orientation: WEST, sum: 26
location: (975,706), orientation: NORTH, sum: 26
location: (975,631), orientation: EAST, sum: 26
location: (975,500), orientation: NORTH, sum: 26
location: (975,334), orientation: WEST, sum: 26
location: (975,166), orientation: EAST, sum: 26
location: (975,140), orientation: SOUTH, sum: 26
location: (975,104), orientation: SOUTH, sum: 26
location: (975,75), orientation: EAST, sum: 26
location: (975,31), orientation: SOUTH, sum: 26
location: (974,969), orientation: SOUTH, sum: 26
location: (974,928), orientation: NORTH, sum: 26
location: (974,920), orientation: NORTH, sum: 26
location: (974,902), orientation: WEST, sum: 26
location: (974,881), orientation: SOUTH, sum: 26
location: (974,836), orientation: SOUTH, sum: 26
location: (974,711), orientation: EAST, sum: 26
location: (974,649), orientation: NORTH, sum: 26
location: (974,568), orientation: SOUTH, sum: 26
location: (974,522), orientation: NORTH, sum: 26
location: (974,501), orientation: SOUTH, sum: 26
location: (974,307), orientation: EAST, sum: 26
location: (974,303), orientation: SOUTH, sum: 26
location: (974,145), orientation: NORTH, sum: 26
location: (974,134), orientation: WEST, sum: 26
location: (973,723), orientation: NORTH, sum: 26
location: (973,712), orientation: WEST, sum: 26
location: (973,523), orientation: WEST, sum: 26
location: (973,29), orientation: WEST, sum: 26
location: (973,22), orientation: WEST, sum: 26
location: (973,16), orientation: SOUTH, sum: 26
location: (972,968), orientation: SOUTH, sum: 26
location: (972,722), orientation: EAST, sum: 26
location: (972,701), orientation: WEST, sum: 26
location: (972,619), orientation: SOUTH, sum: 26
location: (972,439), orientation: NORTH, sum: 26
location: (972,425), orientation: NORTH, sum: 26
location: (972,387), orientation: SOUTH, sum: 26
location: (972,278), orientation: NORTH, sum: 26
location: (972,84), orientation: NORTH, sum: 26
location: (972,38), orientation: WEST, sum: 26
location: (972,28), orientation: SOUTH, sum: 26
location: (971,894), orientation: NORTH, sum: 26
location: (971,700), orientation: EAST, sum: 26
location: (971,665), orientation: NORTH, sum: 26
location: (971,470), orientation: NORTH, sum: 26
location: (971,438), orientation: EAST, sum: 26
location: (971,386), orientation: WEST, sum: 26
location: (971,266), orientation: NORTH, sum: 26
location: (971,83), orientation: EAST, sum: 26
location: (970,743), orientation: WEST, sum: 26
location: (970,664), orientation: EAST, sum: 26
location: (970,598), orientation: WEST, sum: 26
location: (970,469), orientation: EAST, sum: 26
location: (970,404), orientation: EAST, sum: 26
location: (970,310), orientation: EAST, sum: 26
location: (970,198), orientation: EAST, sum: 26
location: (970,172), orientation: SOUTH, sum: 26
location: (970,68), orientation: NORTH, sum: 26
location: (970,64), orientation: WEST, sum: 26
location: (969,990), orientation: NORTH, sum: 26
location: (969,910), orientation: NORTH, sum: 26
location: (969,678), orientation: NORTH, sum: 26
location: (969,609), orientation: SOUTH, sum: 26
location: (969,108), orientation: SOUTH, sum: 26
location: (968,927), orientation: NORTH, sum: 26
location: (968,909), orientation: EAST, sum: 26
location: (968,285), orientation: EAST, sum: 26
location: (968,251), orientation: EAST, sum: 26
location: (968,157), orientation: SOUTH, sum: 26
location: (968,126), orientation: EAST, sum: 26
location: (968,109), orientation: EAST, sum: 26
location: (968,102), orientation: NORTH, sum: 26
location: (968,7), orientation: NORTH, sum: 26
location: (967,779), orientation: WEST, sum: 26
location: (967,659), orientation: NORTH, sum: 26
location: (967,498), orientation: NORTH, sum: 26
location: (967,296), orientation: WEST, sum: 26
location: (967,286), orientation: SOUTH, sum: 26
location: (967,279), orientation: EAST, sum: 26
location: (967,252), orientation: SOUTH, sum: 26
location: (967,159), orientation: WEST, sum: 26
location: (967,130), orientation: WEST, sum: 26
location: (967,6), orientation: EAST, sum: 26
location: (966,982), orientation: EAST, sum: 26
location: (966,906), orientation: WEST, sum: 26
location: (966,897), orientation: NORTH, sum: 26
location: (966,660), orientation: WEST, sum: 26
location: (966,658), orientation: SOUTH, sum: 26
location: (966,588), orientation: SOUTH, sum: 26
location: (966,349), orientation: EAST, sum: 26
location: (966,234), orientation: EAST, sum: 26
location: (966,218), orientation: NORTH, sum: 26
location: (966,158), orientation: EAST, sum: 26
location: (966,6), orientation: SOUTH, sum: 26
location: (965,905), orientation: EAST, sum: 26
location: (965,896), orientation: SOUTH, sum: 26
location: (965,829), orientation: SOUTH, sum: 26
location: (965,556), orientation: EAST, sum: 26
location: (965,364), orientation: SOUTH, sum: 26
location: (965,255), orientation: NORTH, sum: 26
location: (965,253), orientation: SOUTH, sum: 26
location: (965,235), orientation: WEST, sum: 26
location: (965,219), orientation: SOUTH, sum: 26
location: (965,105), orientation: SOUTH, sum: 26
location: (965,4), orientation: NORTH, sum: 26
location: (964,982), orientation: WEST, sum: 26
location: (964,571), orientation: WEST, sum: 26
location: (964,517), orientation: SOUTH, sum: 26
location: (963,926), orientation: EAST, sum: 26
location: (963,920), orientation: NORTH, sum: 26
location: (963,554), orientation: EAST, sum: 26
location: (963,506), orientation: SOUTH, sum: 26
location: (963,504), orientation: NORTH, sum: 26
location: (963,432), orientation: EAST, sum: 26
location: (963,426), orientation: WEST, sum: 26
location: (963,366), orientation: NORTH, sum: 26
location: (963,232), orientation: WEST, sum: 26
location: (963,20), orientation: WEST, sum: 26
location: (962,913), orientation: NORTH, sum: 26
location: (962,874), orientation: EAST, sum: 26
location: (962,828), orientation: WEST, sum: 26
location: (962,710), orientation: WEST, sum: 26
location: (962,708), orientation: EAST, sum: 26
location: (962,503), orientation: EAST, sum: 26
location: (962,433), orientation: WEST, sum: 26
location: (962,380), orientation: NORTH, sum: 26
location: (962,354), orientation: NORTH, sum: 26
location: (961,827), orientation: NORTH, sum: 26
location: (961,809), orientation: SOUTH, sum: 26
location: (961,804), orientation: NORTH, sum: 26
location: (961,535), orientation: SOUTH, sum: 26
location: (961,534), orientation: EAST, sum: 26
location: (961,504), orientation: WEST, sum: 26
location: (961,493), orientation: SOUTH, sum: 26
location: (961,410), orientation: WEST, sum: 26
location: (961,381), orientation: WEST, sum: 26
location: (961,346), orientation: SOUTH, sum: 26
location: (961,206), orientation: NORTH, sum: 26
location: (961,30), orientation: EAST, sum: 26
location: (960,902), orientation: EAST, sum: 26
location: (960,805), orientation: WEST, sum: 26
location: (960,762), orientation: EAST, sum: 26
location: (960,573), orientation: EAST, sum: 26
location: (960,535), orientation: SOUTH, sum: 26
location: (960,511), orientation: WEST, sum: 26
location: (960,409), orientation: SOUTH, sum: 26
location: (960,101), orientation: EAST, sum: 26
location: (960,29), orientation: SOUTH, sum: 26
location: (959,718), orientation: EAST, sum: 26
location: (959,616), orientation: SOUTH, sum: 26
location: (959,564), orientation: WEST, sum: 26
location: (959,430), orientation: EAST, sum: 26
location: (959,380), orientation: SOUTH, sum: 26
location: (959,146), orientation: NORTH, sum: 26
location: (958,943), orientation: NORTH, sum: 26
location: (958,915), orientation: WEST, sum: 26
location: (958,874), orientation: NORTH, sum: 26
location: (958,563), orientation: SOUTH, sum: 26
location: (958,311), orientation: EAST, sum: 26
location: (958,147), orientation: WEST, sum: 26
location: (958,143), orientation: WEST, sum: 26
location: (957,914), orientation: EAST, sum: 26
location: (957,801), orientation: WEST, sum: 26
location: (957,527), orientation: NORTH, sum: 26
location: (957,480), orientation: NORTH, sum: 26
location: (957,350), orientation: EAST, sum: 26
location: (957,312), orientation: WEST, sum: 26
location: (957,220), orientation: SOUTH, sum: 26
location: (957,75), orientation: NORTH, sum: 26
location: (957,13), orientation: EAST, sum: 26
location: (956,943), orientation: EAST, sum: 26
location: (956,903), orientation: EAST, sum: 26
location: (956,896), orientation: SOUTH, sum: 26
location: (956,802), orientation: NORTH, sum: 26
location: (956,618), orientation: NORTH, sum: 26
location: (956,583), orientation: EAST, sum: 26
location: (956,528), orientation: WEST, sum: 26
location: (956,177), orientation: SOUTH, sum: 26
location: (956,147), orientation: EAST, sum: 26
location: (955,904), orientation: SOUTH, sum: 26
location: (955,868), orientation: NORTH, sum: 26
location: (955,866), orientation: SOUTH, sum: 26
location: (955,619), orientation: SOUTH, sum: 26
location: (955,513), orientation: WEST, sum: 26
location: (955,299), orientation: SOUTH, sum: 26
location: (955,220), orientation: NORTH, sum: 26
location: (955,206), orientation: NORTH, sum: 26
location: (955,203), orientation: NORTH, sum: 26
location: (955,148), orientation: EAST, sum: 26
location: (955,64), orientation: WEST, sum: 26
location: (954,981), orientation: NORTH, sum: 26
location: (954,235), orientation: EAST, sum: 26
location: (954,202), orientation: SOUTH, sum: 26
location: (954,149), orientation: WEST, sum: 26
location: (953,828), orientation: EAST, sum: 26
location: (953,776), orientation: WEST, sum: 26
location: (953,673), orientation: NORTH, sum: 26
location: (953,571), orientation: NORTH, sum: 26
location: (953,560), orientation: EAST, sum: 26
location: (953,541), orientation: NORTH, sum: 26
location: (953,341), orientation: SOUTH, sum: 26
location: (953,339), orientation: SOUTH, sum: 26
location: (953,302), orientation: NORTH, sum: 26
location: (953,236), orientation: NORTH, sum: 26
location: (953,232), orientation: NORTH, sum: 26
location: (953,193), orientation: NORTH, sum: 26
location: (953,162), orientation: NORTH, sum: 26
location: (952,998), orientation: SOUTH, sum: 26
location: (952,926), orientation: WEST, sum: 26
location: (952,775), orientation: EAST, sum: 26
location: (952,736), orientation: WEST, sum: 26
location: (952,640), orientation: NORTH, sum: 26
location: (952,570), orientation: EAST, sum: 26
location: (952,561), orientation: WEST, sum: 26
location: (952,557), orientation: WEST, sum: 26
location: (952,520), orientation: EAST, sum: 26
location: (952,362), orientation: NORTH, sum: 26
location: (952,269), orientation: EAST, sum: 26
location: (952,248), orientation: WEST, sum: 26
location: (952,163), orientation: SOUTH, sum: 26
location: (952,81), orientation: NORTH, sum: 26
location: (951,937), orientation: EAST, sum: 26
location: (951,903), orientation: NORTH, sum: 26
location: (951,751), orientation: WEST, sum: 26
location: (951,706), orientation: SOUTH, sum: 26
location: (951,662), orientation: NORTH, sum: 26
location: (951,641), orientation: SOUTH, sum: 26
location: (951,566), orientation: NORTH, sum: 26
location: (951,556), orientation: SOUTH, sum: 26
location: (951,405), orientation: NORTH, sum: 26
location: (951,332), orientation: WEST, sum: 26
location: (951,254), orientation: WEST, sum: 26
location: (950,960), orientation: NORTH, sum: 26
location: (950,868), orientation: SOUTH, sum: 26
location: (950,419), orientation: EAST, sum: 26
location: (950,404), orientation: EAST, sum: 26
location: (950,339), orientation: WEST, sum: 26
location: (950,331), orientation: SOUTH, sum: 26
location: (950,323), orientation: SOUTH, sum: 26
location: (950,279), orientation: EAST, sum: 26
location: (950,98), orientation: WEST, sum: 26
location: (950,7), orientation: EAST, sum: 26
location: (949,961), orientation: SOUTH, sum: 26
location: (949,703), orientation: NORTH, sum: 26
location: (949,539), orientation: SOUTH, sum: 26
location: (949,446), orientation: WEST, sum: 26
location: (949,420), orientation: SOUTH, sum: 26
location: (949,351), orientation: EAST, sum: 26
location: (949,273), orientation: EAST, sum: 26
location: (949,49), orientation: WEST, sum: 26
location: (948,966), orientation: NORTH, sum: 26
location: (948,804), orientation: EAST, sum: 26
location: (948,768), orientation: SOUTH, sum: 26
location: (948,607), orientation: NORTH, sum: 26
location: (948,555), orientation: NORTH, sum: 26
location: (948,536), orientation: NORTH, sum: 26
location: (948,481), orientation: WEST, sum: 26
location: (948,356), orientation: WEST, sum: 26
location: (948,352), orientation: SOUTH, sum: 26
location: (948,303), orientation: NORTH, sum: 26
location: (948,214), orientation: NORTH, sum: 26
location: (948,157), orientation: EAST, sum: 26
location: (948,11), orientation: EAST, sum: 26
location: (947,967), orientation: WEST, sum: 26
location: (947,855), orientation: WEST, sum: 26
location: (947,849), orientation: WEST, sum: 26
location: (947,847), orientation: NORTH, sum: 26
location: (947,805), orientation: WEST, sum: 26
location: (947,537), orientation: WEST, sum: 26
location: (947,406), orientation: SOUTH, sum: 26
location: (947,302), orientation: EAST, sum: 26
location: (947,291), orientation: SOUTH, sum: 26
location: (947,176), orientation: SOUTH, sum: 26
location: (947,130), orientation: EAST, sum: 26
location: (946,859), orientation: EAST, sum: 26
location: (946,748), orientation: SOUTH, sum: 26
location: (946,656), orientation: NORTH, sum: 26
location: (946,608), orientation: WEST, sum: 26
location: (946,606), orientation: EAST, sum: 26
location: (946,321), orientation: NORTH, sum: 26
location: (946,294), orientation: NORTH, sum: 26
location: (945,782), orientation: SOUTH, sum: 26
location: (945,599), orientation: NORTH, sum: 26
location: (945,591), orientation: NORTH, sum: 26
location: (945,456), orientation: EAST, sum: 26
location: (945,402), orientation: NORTH, sum: 26
location: (945,314), orientation: EAST, sum: 26
location: (944,978), orientation: NORTH, sum: 26
